id,source,title,description,price,surface_m2,price_m2,rooms,bedrooms,bathrooms,property_type,city,postal_code,district_name,district_full_name,latitude_blur,longitude_blur,has_balcony,has_terrace,has_garden,has_elevator,has_cellar,parking_places,floor,floor_quantity,land_surface_m2,heating,energy_class,ghg_class,energy_value,ghg_value,new_property,account_type,ad_created_by_pro,publication_date,modification_date,on_the_market,is_highlighted,is_exclusive_sale_mandate,fees_charged_to,price_without_fees,reference,url
hektor-50_victoriametropole2025-14125,Bienici,Appartement T2 dans copropriété récente expo sud à Toulon 83,"En état neuf, ce bel appartement de 42 m2 est situé au 2e étage sur 3 avec ascenseur, au sein d'une résidence récente, sécurisée et fermée, avec accès PMR, dans un environnement calme et exposé plein sud.<br>Il se compose d'un salon/séjour climatisé avec cuisine américaine équipée, ouvrant sur un balcon à vivre, d'une chambre avec grande penderie, d'un WC indépendant ainsi que d'une salle d'eau avec rangements.<br>Les + :<br>Aucun travaux à prévoir : vous n'avez plus qu'à poser vos valises<br>Résidence récente, sécurisée et aux normes<br>Salon/séjour ouvrant sur un balcon de 9 m2 avec vue dégagée<br>Accès PMR<br>Chauffage individuel au gaz de ville + climatisation réversible<br>Proximité immédiate des commerces et des transports en commun<br>Possibilité de reprendre à la location une place de parking fermée ainsi qu'un garage fermé<br> Les charges sont de 61 euros/mois, la taxe fonc!ère de 1657 euros<br> Les informations sur les risques auxquels ce bien est exposé sont disponnibles sur le site Géorisques : www.géorisques.gouv.fr<br> A propos de la copropriété: 101 lots dont 47 d'habitation, aucune procédure en cours.<br> Victoria immobilier vous présente en exclusivité cet appartement à visiter si vous souhaitez profiter d'un appartement état neuf dans une résidence récente.<br>Cette annonce vous est proposée par GUEIT Rodolphe - SARL - NoRSAC: 353626088, Enregistré à  de <br>Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr   - Annonce rédigée et publiée par un Agent Mandataire -",172270,42,4101.666666666667,2,1.0,,flat,Toulon,83100,Saint-Jean du Var,Toulon - Saint-Jean du Var,43.12256302776368,5.948620981533936,0,0,0,1,0,,2.0,4.0,,individuel,A,C,68.0,11.0,0,mandatary,1,1970-01-01T00:00:00.000Z,2026-03-09T11:52:26.648Z,1,0,1,seller,173270.0,50_GR-3612,https://www.bienici.com/annonce/vente/toulon/flat/hektor-50_victoriametropole2025-14125
hektor-bretteimmobilieranne-19522,Bienici,TOULON CENTRE VILLE CHALUCET JARDIN ALEXANDRE 1ER - APPARTEM,"TOULON CENTRE VILLE CHALUCET / JARDIN ALEXANDRE 1ER - Situé dans une résidence de bon standing avec ascenseurs, appartement traversant T2 d'une superficie de 50 m2. Le bien bénéficie de jolies vues dégagées avec d'un côté une échappée mer sur la Rade et de l'autre sur le Mont Faron et le Mont Coudon. Proche de toutes les commodités à pied (centre ville, écoles, transports, gare SNCF, hôpital Sainte-Anne, Parc des Lices et nouveaux pôles étudiants Chalucet et Montéty).<br>",115000,50,2300,2,1.0,1.0,flat,Toulon,83000,Haute-ville,Toulon - Haute-ville,43.12720837901803,5.9250312745954234,0,0,0,1,0,,6.0,13.0,,radiateur fuel collectif,E,E,268.0,58.0,0,agency,1,1970-01-01T00:00:00.000Z,2026-02-27T05:08:05.093Z,1,0,1,seller,115000.0,3794,https://www.bienici.com/annonce/vente/toulon/flat/hektor-bretteimmobilieranne-19522
hektor-leroy-barre-6148,Bienici,TOULON Escaillon  T4 - 75m2 - Calme et lumineux,"Situé dans le quartier résidentiel de l'Escaillon, à Toulon Ouest, dans une copropriété bien entretenue au calme absolu, bordé par la pinède, découvrez cet appartement de 75 m2 au 5e étage avec ascenseur.<br> Traversant Nord Sud, cet appartement fonctionnel et lumineux se compose d'une entrée avec coin bureau aménagé, d'un séjour double (3ème chambre possible) avec cuisine aménagée, l'ensemble déployant 35m2 et ouvrant sur un balcon plein Sud. Vue dégagée jusqu'à la mer.<br> L'espace nuit se compose d'un dégagement qui dessert les deux chambres, de 11 m2 équipées de placards, une salle d'eau et un WC séparé.<br> Un cellier complète cet ensemble.<br> Un bien fonctionnel, proche des commodités, en très bon état et au calme.<br> A visiter sans tarder.<br>Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr",195000,75,2600,4,2.0,,flat,Toulon,83200,L'Escaillon,Toulon - L'Escaillon,43.13303809509449,5.892824440270282,0,0,0,1,0,,5.0,8.0,,radiateur gaz collectif,B,B,103.0,9.0,0,agency,1,1970-01-01T00:00:00.000Z,2026-03-02T09:40:01.159Z,1,0,1,,195000.0,V270006148,https://www.bienici.com/annonce/vente/toulon/flat/hektor-leroy-barre-6148
hektor-royal-immo-30789,Bienici,Appartement F5 + Studio + Garage Le Faron,"« Rare sur le secteur : spacieux F5 lumineux avec grand balcon plein sud + studio indépendant et grand garage ! »<br>Situé au 1er étage d'une résidence calme, sécurisée et très bien entretenue, découvrez ce bel appartement F5 d'environ 88 m2, offrant une luminosité optimale grâce à sa double exposition et son grand balcon plein sud.<br>L'espace de vie se compose d'un séjour   salle à manger ouvert sur le balcon, idéal pour profiter du soleil tout au long de la journée. La cuisine indépendante, fonctionnelle, s'accompagne d'une loggia très pratique.<br>La partie nuit propose trois chambres confortables, de nombreux rangements, une salle de bain, une salle d'eau, ainsi qu'un WC indépendant. Quelques rafraîchissements permettront de le mettre pleinement à votre goût.<br>Un studio indépendant, parfait pour recevoir, louer ou installer un espace de travail, vient ajouter une réelle valeur à ce bien. Pour compléter l'ensemble : un grand garage, accompagné de deux caves, offre un espace de stockage appréciable.<br>Un appartement aux beaux volumes, lumineux et fonctionnel, avec des annexes rares sur le marché. À visiter sans tarder !<br>Philippe D'Aiguillon Agent commercial : <span class=""importDescriptionDecorator"" data-type=""phone"">06 13 84 95 81</span><br>Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr",285000,112.9,2524.357838795394,6,4.0,1.0,flat,Toulon,83100,Darboussèdes,Toulon - Darboussèdes,43.13413964506701,5.964147377087934,0,0,0,0,1,,1.0,4.0,,radiateur gaz collectif,D,C,236.0,27.0,0,agency,1,1970-01-01T00:00:00.000Z,2026-02-27T14:32:58.199Z,1,0,1,seller,285000.0,PDA 3021,https://www.bienici.com/annonce/vente/toulon/flat/hektor-royal-immo-30789
legget-PRO1QYWCNC1H,Bienici,"Appartement 2 pièce(s), TOULON","Appartement T2 de 40m² en rez de jardin, résidence récente, place privative en sous sol, au calme Cap Brun - Cap Brun – Un charmant T2 avec jardin, à deux pas des plages, à saisir, baisse de prix<br>Situé dans l’un des secteurs les plus prisés de Toulon, ce bel appartement T2 de 40 m² offre un cadre de vie paisible et verdoyant. Sa terrasse s’ouvre sur un jardin privatif de 31 m², sans aucun vis-à-vis, idéal pour profiter pleinement de moments de détente en extérieur.<br>La pièce de vie, dispose d’un espace cuisine. La chambre, confortable et spacieuse, bénéficie d’un accès direct au jardin. Une grande salle de bain complète ce bien aux volumes harmonieux.<br>La résidence, entièrement fermée et sécurisée, propose un parking en sous-sol ainsi qu’un local à vélos. À proximité immédiate des plages, des commerces et de toutes les commodités, cet appartement conjugue sérénité et douceur de vivre.",261000,40,6525,2,1.0,1.0,flat,Toulon,83000,Place d'Armes,Toulon - Place d'Armes,43.12520435579015,5.930493288672009,0,0,1,0,0,,,,31.0,,C,C,66.0,13.0,0,agency,1,1970-01-01T00:00:00.000Z,2026-02-20T11:09:44.909Z,1,0,1,seller,,SL-A41656EOB83,https://www.bienici.com/annonce/vente/toulon/flat/legget-PRO1QYWCNC1H
hektor-mourillon-389587,Bienici,TOULON - ST ROCH - APPARTEMENT DUPLEX - 4 PIECES - 3 CHAMBRE,"À vendre : duplex de 67 m2 Carrez situé dans le quartier de Saint-Roch, proche du centre-ville. Installé au troisième et dernier étage d'un petit immeuble, il offre un lumineux séjour de 45 m2, une chambre et une salle d'eau au premier niveau, ainsi que deux autres chambres avec salle de bains à l'étage.<br> Le bien est vendu vide.<br> Bien rare dans un quartier recherché, avec beaux volumes et forte demande locative.<br>",149000,67,2223.8805970149256,4,3.0,1.0,flat,Toulon,83200,Saint-Roch,Toulon - Saint-Roch,43.12891253084779,5.916843749290591,0,0,0,0,0,,3.0,4.0,,radiateur électrique individuel,C,F,161.0,70.0,0,agency,1,1970-01-01T00:00:00.000Z,2026-02-16T19:06:41.393Z,1,0,1,,149000.0,6080ME,https://www.bienici.com/annonce/vente/toulon/flat/hektor-mourillon-389587
safti-1-1566171,Bienici,T3 en dernier étage avec balcon,"Fabien TRIFFAULT conseiller indépendant vous propose à la vente en Exclusivité cet appartement T3 de 51 m2 triple exposition avec balcon dans une copropriété calme du Pont du Las. L'appartement en 4 éme et dernier étage sans ascenseur vous offre un séjour très lumineux climatisé avec balcon SUD, une cuisine indépendante équipée avec loggia, 2 chambres à l'EST avec rangement dont une climatisée, une salle d'eau contemporaine, un WC indépendant, une cave et divers rangements.<br>L'appartement est habitable sans travaux et proche de toutes les commodités. Un grand parking collectif sécurisé est disponible pour la résidence.<br>Le bien comprend 2 lots, et il est situé dans une copropriété de 50 lots (les charges courantes annuelles moyennes de copropriété sont de 1000 € et le syndicat des copropriétaires ne fait pas l'objet d'une procédure citée à l'article L. 721-1 du code de la construction et de l'habitation).<br>Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr<br>Prix de vente : 129 000 €<br>Honoraires charge vendeur<br>Contactez votre conseiller SAFTI : Fabien TRIFFAULT, Tél. : <span class=""importDescriptionDecorator"" data-type=""phone"">0760984808</span>, E-mail : <span class=""importDescriptionDecorator"" data-type=""email"">fabien.triffault@safti.fr</span> - EI - Agent commercial immatriculé au RSAC de Toulon sous le numéro 789 986 627",129000,51,2529.4117647058824,3,2.0,1.0,flat,Toulon,83200,Saint-Roch,Toulon - Saint-Roch,43.13080744306953,5.915080971063188,0,0,0,0,0,,4.0,5.0,,électrique individuel,D,C,223.0,13.0,0,mandatary,1,1970-01-01T00:00:00.000Z,2026-03-05T21:01:38.275Z,1,0,1,seller,,1566171,https://www.bienici.com/annonce/vente/toulon/flat/safti-1-1566171
ag832778-500964050,Bienici,Appartement 4 Pièces 65.08m² à vendre 135000€ - Toulon 83100,"Dans le quartier recherché de Beaulieu, à proximité immédiate des commerces, des accès autoroutiers, du centre commercial Grand Var et de l'Avenue 83, venez découvrir ce T4 lumineux de 65m², situé au 3e étage avec ascenseur, au sein d'une résidence entretenue et arborée.

Le double séjour/salle à manger de 26m² est baigné de lumière et peut facilement accueillir une cuisine ouverte pour créer un espace de vie de plus de 33m² avec accès direct à une agréable terrasse de 8m².

L'appartement dispose également de deux chambres, d'une salle d'eau, de WC séparés, ainsi que d'une cave privative. Le double vitrage, les parties communes refaites et le parking collectif viennent compléter le confort de ce bien.

Vous profiterez également d'un grand espace vert au sein de la copropriété, idéal pour les familles et les amoureux de calme.

Les charges annuelles de 1 977 € incluent le chauffage collectif, l'entretien général de la résidence et la présence d'un gardien.

 Un bien complet, à fort potentiel, dans un secteur central et pratique.
 À visiter rapidement !

Visite Virtuelle : <span class=""importDescriptionDecorator"" data-url=""https://livetour.istaging.com/d6e93722-0481-4eb2-b46e-fbdd8642dbe8"" data-type=""virtualTour"">https://livetour.istaging.com/d6e93722-0481-4eb2-b46e-fbdd8642dbe8</span>",120000,65,1846.1538461538462,4,2.0,,flat,Toulon,83100,Beaulieu,Toulon - Beaulieu,43.134256321585,5.979197937239523,0,0,1,1,0,0.0,3.0,7.0,,gaz collectif,D,D,213.0,35.0,0,agency,1,1970-01-01T00:00:00.000Z,2026-03-06T10:10:03.858Z,1,0,1,seller,120000.0,00735388,https://www.bienici.com/annonce/vente/toulon/flat/ag832778-500964050
iad-france-1958185,Bienici,Vente Appartement 3 pièces,"iad France - Hajer Lamalaa vous propose: IDÉAL PRIMO ACCÉDENT / INVESTISSEUR<br>Appartement 3 pièces à rénover d'une superficie de 58,69m²<br>Situé au rez-de-chaussée d’une copropriété bien entretenue, cet appartement de 58 m² habitables offre un excellent potentiel après rénovation.<br>Il se compose d’une cuisine séparée, d’un grand séjour lumineux, de deux chambres, ainsi que d’une salle d’eau. Une cave vient compléter ce bien.<br>Proximité immédiate de toutes les commodités : commerces, transports, écoles… tout est à portée de main pour un quotidien facilité.<br>Travaux à prévoir, idéal pour laisser libre cours à votre imagination et créer un lieu de vie à votre image.<br>Ne laissez pas passer cette opportunité – contactez-moi dès maintenant pour une visite. <br>La presente annonce immobiliere vise 2 lots situés dans une copropriété de 88 lots au total et ne faisant l'objet d'aucune procédure en cours citée à l'article L. 721-1 du code de la construction et de l'habitation. Montant moyen mensuel de charges déclaré par le vendeur : 65.67€ par mois (soit 788 € annuel). Honoraires d'agence à la charge du vendeur.<br>Information d'affichage énergétique sur ce bien : classe ENERGIE D indice 167 et classe CLIMAT D indice 36. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.<br>La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Hajer Lamalaa mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de TOULON sous le numéro 890394166, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.",114000,59,1932.2033898305085,3,2.0,,flat,Toulon,83200,Pont du Las,Toulon - Pont du Las,43.129395005875345,5.913623447151352,0,0,0,0,1,,0.0,,,électrique collectif,D,D,167.0,36.0,0,mandatary,1,1970-01-01T00:00:00.000Z,2026-02-25T15:31:06.430Z,1,0,1,seller,,1896974,https://www.bienici.com/annonce/vente/toulon/flat/iad-france-1958185
twimmo-2058708,Bienici,Vente appartement 3 Pièce(s),"TOULON OUEST – PONT DU LAS : T3 LUMINEUX AVEC BALCON<br>Les Clés du Soleil vous propose ce T3 lumineux de 57 m², idéalement situé dans une résidence à taille humaine, rue du Jeu de Paume. Traversant Nord/Sud et situé au 3ᵉ et dernier étage sans ascenseur, il offre une belle luminosité tout au long de la journée.<br>Vous y trouverez une grande cuisine indépendante, un séjour donnant sur un balcon, ainsi que deux chambres confortables de 13 m² et 10 m². L'appartement dispose également d'une salle d'eau avec WC.<br>Une cave en sous-sol complète le bien,et un large garage de 18 m² au sein de la résidence peut être acquis en supplément pour 28 000 €.<br>Des travaux de rénovation sont à prévoir. Un appartement parfait pour un premier achat ou un investissement locatif attractif !<br>Les CLES DU SOLEIL - BRUNET <span class=""importDescriptionDecorator"" data-type=""phone"">04 94 00 56 56</span>",99000,57.3,1727.7486910994764,3,2.0,,flat,Toulon,83200,Pont du Las,Toulon - Pont du Las,43.12861647508509,5.913549219520047,0,1,0,0,1,,3.0,5.0,,gaz individuel,D,D,193.0,42.0,0,agency,1,1970-01-01T00:00:00.000Z,2026-02-27T13:24:52.084Z,1,0,1,seller,,501V47774A,https://www.bienici.com/annonce/vente/toulon/flat/twimmo-2058708
nestenn-1-99936061132,Bienici,SUR LE PORT DE TOULON Appartement T2 avec belle vue mer,"Toulon Port <br>Situé dans l'un des meilleurs emplacements de la ville touristique de Toulon, sur le port.<br>Découvrez cet appartement de 2 pièces dans un esprit loft, rénové avec de très belles prestations, idéalement situé au 2ème étage,  avec très belle vue mer, dans le secteur prisé du Port. Avec une surface de 53 m², cet appartement comprend une chambre, un séjour spacieux  exposé plein sud, une salle de d'eau. La cuisine est aménagée et équipée, parfaite pour vos repas.  <br>Ce bien est rare sur le marché, ne manquez pas cette opportunité ! <br>Bien soumis aux statuts de la copropriété.<br>Charges annuelles:  1080 Euros.<br>NESTENN TOULON  LE MOURILLON 04.94..62.44.24<br><span class=""importDescriptionDecorator"" data-type=""email"">Email:toulonlemourillon@nestenn.com</span><br><span class=""importDescriptionDecorator"" data-url=""http://Site:www.immobilier-toulon.nestenn.com"" data-type=""unhandledUrl"">Site:www.immobilier-toulon.nestenn.com</span><br>Conformément à l'article L.561-5 et suivants du Code Monétaire et Financier, il vous sera demandé de nous présenter une pièce d'identité avant chaque visite<br>Les informations sur les risques auxquels ce bien est exposé son disponibles sur le site Géorisques. http://georisques.gouv.fr<br>Copropriété de 220 lots (Pas de procédure en cours).<br>Charges annuelles : 1080.00 euros.",299000,53,5641.509433962264,2,1.0,,flat,Toulon,83000,Centre-ville,Toulon - Centre-ville,43.12165203227254,5.930927268261691,0,0,0,1,0,,2.0,7.0,,électrique individuel,D,D,,,0,agency,1,1970-01-01T00:00:00.000Z,2026-03-06T11:39:47.848Z,1,0,0,seller,299000.0,14977.A89,https://www.bienici.com/annonce/vente/toulon/flat/nestenn-1-99936061132
